inspection_id,dba_name,aka_name,license_,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,violations,latitude,longitude,location
2453783,PHO UPTOWN,PHO UPTOWN,2757109.0,Restaurant,Risk 1 (High),1010 W ARGYLE ST ,CHICAGO,IL,60640.0,2020-10-26T00:00:00.000,License,Pass,49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: FOUND KITCHEN EXHAUST HOOD NOT CLEAN. MUST CLEAN/DEGREASE.,41.973415011961535,-87.65542230934777,"{'type': 'Point', 'coordinates': [41.973415011961535, -87.65542230934777]}"
2453794,TAVERN ON LITTLEFORT,TAVERN ON LITTLEFORT,1247262.0,Restaurant,Risk 1 (High),4128 N LINCOLN AVE ,CHICAGO,IL,60618.0,2020-10-26T00:00:00.000,Canvass,No Entry,,41.95677163177934,-87.68075733672262,"{'type': 'Point', 'coordinates': [41.95677163177934, -87.68075733672262]}"
2453769,VAUGHAN'S PUB,VAUGHAN'S PUB,35522.0,Restaurant,Risk 1 (High),2917 N SHEFFIELD AVE ,CHICAGO,IL,60657.0,2020-10-26T00:00:00.000,Canvass,No Entry,,41.93500235831336,-87.65379237472023,"{'type': 'Point', 'coordinates': [41.93500235831336, -87.65379237472023]}"
2453803,EM LOUNGE,COSTA ALEGRE,1892860.0,Restaurant,Risk 1 (High),4247 W ARMITAGE AVE ,CHICAGO,IL,60639.0,2020-10-26T00:00:00.000,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO HAVE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION VIOLATION 7-38-010,CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED REAR EXIT DOOR 1/4 ' GAP WITH DAMAGED THRESHOLD AT BOTTOM OF DOOR.MUST PEST PROOF DOOR ALL ACROSS THE BOTTOM TO PREVENT PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED A TORN DOOR GASKET INSIDE OF THE KITCHEN 2 DOOR STAND-UP COOLER. MANAGEMENT INSTRUCTED TO REPLACE THE TORN DOOR GASKET.   OBSERVED MISSING SINK STOPPERS FOR THE KITCHEN DISH WASHING 3 COMPARTMENT SINK AREA.INSTRUCTED TO PROVIDE 3 ADEQUATE WORKING SINK STOPPERS AND TO MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FOUND NO CHEMICAL SANITIZING TEST KIT/STRIPS ON PREMISES TO TEST SANITIZER CONCENTRATION.INSTRUCTED MANAGER THAT TEST KIT STRIPS MUST BE ON SITE ALL TIMES AND TO MAINTAIN.PRIORITY FOUNDATION VIOLATION 7-38-005,CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED KITCHEN HAND SINK SLOW DRAINING.MUST REPAIR AND TO MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTION DEVICES NOT LOCATED AT ICE MACHINE AND UTILITY MOP SINK. MUST INSTALL SO BACKFLOW PREVENTION DEVICES MAY BE LOCATED TO BE SERVICED AND MAINTAINED. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO PROVIDE AND MAINTAIN LIGHT SHIELDS/END CAPS OR SHATTER-PROOF LIGHT BULBS FOR LIGHT FIXTURE IN THE KITCHEN FOOD PREP AREA. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS #53,#55,#57,#58 NOT CORRECTED FROM REPORT #2279444  ON 03/14/2019 :  #53-NO COVERED WASTE RECEPTACLE PROVIDED IN THE WOMEN'S WASHROOM. MUST PROVIDE.	Jun 14, 2019  #55-REMOVE UNUSED AND UNNECESSARY ITEMS FROM THE BASEMENT AND STORE REMAINING ITEMS AT LEAST 6' OFF OF THE FLOOR.	Jun 14, 2019  #57-OBSERVED A FOOD HANDLING EMPLOYEE WITHOUT A FOOD HANDLER CERTIFICATE. MUST SHOW PROOF OF TRAINING FOR ALL FOOD HANDLING EMPLOYEES.	Jun 14, 2019  #58-OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT AN ALLERGEN TRAINING CERTIFICATE. MUST SHOW PROOF OF TRAINING FOR ALL CERTIFIED FOOD MANAGERS.	Jun 14, 2019  INSTRUCTED TO CORRECT NOTED VIOLATIONS AND MAINTAIN BY 11/2/2020. PRIORITY FOUNDATION VIOLATION 7-42-090,CITATION ISSUED.  ",41.91696684942516,-87.73335306278265,"{'type': 'Point', 'coordinates': [41.91696684942516, -87.73335306278265]}"
2453809,Dirksen Elementary School,Dirksen Elementary School,22871.0,School,Risk 1 (High),8601 W FOSTER (5200N) AVE ,CHICAGO,IL,60656.0,2020-10-26T00:00:00.000,Canvass,Pass w/ Conditions,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE TWO KITCHEN STAFF WASHROOMS WITH AN IMPROPER HOT WATER TEMPERATURE BELOW 100F AT THE HANDWASHING SINKS.  MANAGEMENT REPAIRED THE HANDWASHING SINKS AND BOTH HAD A HOT WATER TEMPERATURE OF 104F.  PRIORITY 7-38-030(C).  NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED SEVERAL HANDWASHING SINKS IN THE WASHROOMS OF THE ANNEX BUILDING WITH HOW WATER TEMPERATURES ABOVE 120F.  MANAGEMENT REPAIRED THE HANDWASHING SINKS DURING THE INSPECTION SO THE HOT WATER WAS BETWEEN 100-120F.  PRIORITY FOUNDATION 7-38-030(C).  NO CITATION ISSUED.,,,
2453764,THE SUBMARINE PIER,THE SUBMARINE PIER,2359484.0,Restaurant,Risk 1 (High),2759 W 51ST ST ,CHICAGO,IL,60632.0,2020-10-26T00:00:00.000,Canvass,Fail,"22. PROPER COLD HOLDING TEMPERATURES - Comments: TCS FOODS AT IMPROPER COLD HOLDING TEMPERATURES IN WALK IN COOLER: ROAST BEEF 47.0F, HAM 47.1F, COOKED CHICKEN 47.4F, COLESLAW 47.4F, SOUP 47.2F. ALL FOOD DISCARDED AND DENATURED AT THIS TIME. APPROX 50LBS $200 VALUE. CITATION ISSUED PRIORITY VIOLATION 7-38-005(A). | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: WALK IN COOLER IN POOR REPAIR, IMPROPER AMBIENT TEMPERATURE OF 48.0F. INSTD TO REPAIR AND HAVE ABLE TO MAINTAIN PRODUCT TEMPERATURE OF 41F OR BELOW AT ALL TIMES. PRIORITY VIOLATION 7-38-005. CITATION ISSUED | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: NO HOT RUNNING WATER UNDER CITY PRESSURE THROUGH OUT FACILITY, 60F-62F. INSTD TO MAINTAIN HOT RUNNING WATER UNDER CITY PRESSURE AT ALL TIMES (100F AT HANDWASH SINKS, 110F AT 3-COMPARTMENT SINK). CITATION ISSUED 7-38-030(C)",41.80088086731136,-87.69393527317897,"{'type': 'Point', 'coordinates': [41.80088086731136, -87.69393527317897]}"
2453802,CHICAGO PIT STOP BBQ,CHICAGO PIT STOP BBQ,1696182.0,Restaurant,Risk 1 (High),6514 S WESTERN AVE ,CHICAGO,IL,60636.0,2020-10-26T00:00:00.000,Canvass Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED THE RUBBER GASKET AROUND THE WALK IN COOLER DOOR IN POOR REPAIR. MUST REPAIR AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE FLOORS, WALL, FAN COVERS AND SHELVES INSIDE THE WALK IN COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENINGS ALONG THE FLOOR AND WALL BASE IN THE WASHROOM. MUST SEAL TO PREVENT ENTRY POINT FOR PESTS.",41.77511152013113,-87.68367904074279,"{'type': 'Point', 'coordinates': [41.775111520131134, -87.68367904074279]}"
2453781,BABA GHANOUSH,BABA GHANOUSH,2754171.0,Restaurant,Risk 1 (High),4431 N BROADWAY ,CHICAGO,IL,60640.0,2020-10-26T00:00:00.000,License,Not Ready,,41.96264577212164,-87.65554908789413,"{'type': 'Point', 'coordinates': [41.96264577212164, -87.65554908789413]}"
2453799,Bacolod Chicken House LLC,BACOLOD CHICKEN HOUSE LLC,2757176.0,Restaurant,Risk 1 (High),6320 N LINCOLN AVE ,CHICAGO,IL,60659.0,2020-10-26T00:00:00.000,License,Not Ready,,41.996139331170895,-87.71696834498202,"{'type': 'Point', 'coordinates': [41.996139331170895, -87.71696834498202]}"
2453775,TROPHY ROOM,TROPHY ROOM,2314518.0,Restaurant,Risk 1 (High),170 W ONTARIO ST ,CHICAGO,IL,60654.0,2020-10-26T00:00:00.000,Canvass,Out of Business,,41.89329934684629,-87.63403945791897,"{'type': 'Point', 'coordinates': [41.89329934684629, -87.63403945791897]}"
2453790,KINDRED HOSPITAL CHICAGO-NORTH CAMPUS,KINDRED HOSPITAL CHICAGO-NORTH CAMPUS,43031.0,Hospital,Risk 1 (High),2544 W MONTROSE AVE ,CHICAGO,IL,60618.0,2020-10-26T00:00:00.000,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK IN MAIN FOOD PREPARATION AREA NEAR COOKING STOVE. INSTRUCTED TO INSTALL A HAND SINK WITH HOT AND COLD RUNNING WATER AND MUST BE CONVENIENTLY LOCATED FOR EMPLOYEES TO EASILY WASH HANDS. PRIORITY FOUNDATION. 7-38-030(C). NO CITATION ISSUED.  | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED APPROXIMATELY 75 EGG, CHEESE AND SAUSAGE ENGLISH MUFFIN SANDWICHES FOUND AT AN IMPROPER TEMPERATURE OF 109.2F IN HOT HOLDING UNIT. INSTRUCTED MANAGER PROPER HOT HOLDING TEMPERATURE MUST BE AT LEAST 135.0F OR HIGHER. INSTRUCTED MANAGER TO DISCARD AND DENATURE FOOD IMMEDIATELY. ALL FOOD WEIGHING APPROXIMATELY 50 LBS AT A COST OF $100.00. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER AMBIENT TEMPERATURE INSIDE OF HOT HOLDING UNIT FOUND AT 122.5F. INSTRUCTED MANAGER AMBIENT TEMPERATURE MUST BE AT LEAST 135.0F OR HIGHER TO STORE FOOD ITEMS AT PROPER HOT HOLDING TEMPERATURE. HOT HOLDING UNIT IS TAGGED AND HELD FOR INSPECTION. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED MILK CRATES BEING USED TO ELEVATE FOOD CONTAINERS IN WALK IN FREEZER. INSTRUCTED TO STORE FOOD CONTAINERS ON PROPER SHELVING.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED MINOR GREASE BUILD UP INSIDE OF COOKING FRYER. MUST CLEAN AND MAINTAIN.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED BROKEN (COLD) FAUCET HANDLE AT 3-COMPARTMENT SINK PREVENTING COLD RUNNING WATER. INSTRUCTED TO REPAIR HANDLE AND MUST PROVIDE HOT AND COLD RUNNING WATER AT ALL TIMES.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO LID ON TRASH CAN IN WOMEN'S EMPLOYEE BATHROOM. MUST PROVIDE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NON OPERABLE LIGHT BULBS LOCATED BY BREAD STORAGE AND NEAR COOKING LINE IN MAIN PREP AREA. MUST REPAIR.",41.961394983299115,-87.6929262371129,"{'type': 'Point', 'coordinates': [41.961394983299115, -87.6929262371129]}"
2453774,EL TARASCO,EL TARASCO,2008409.0,Restaurant,Risk 1 (High),4358 W 51ST ST ,CHICAGO,IL,60632.0,2020-10-26T00:00:00.000,Canvass Re-Inspection,Fail,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.12: CUTTING BOARD NEXT TO 3-COMPARTMENT SINK HEAVILY STAINED AND WITH DEEP, DARK GROOVES. INSTD TO REPLACE AND MAINTAIN CUTTING BOARDS. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  5-501.17: MISSING COVER FOR RECEPACLE IN TOILET ROOM. INSTD TO PROVIDE AND MAINTAIN | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: 8-404.13(B:4): **P** Enforcement by the Regulatory Authority (Non-Compliance) PREVIOUS PRIORITY FOUNDATION FROM 10/19/20 FROM REPORT 2453491 NOT CORRECTED   51 UNABLE TO LOCATE BACKFLOW DEVICE ON ICE MACHINES. INSTD TO BE ABLE TO LOCATE OR INSTALL SAME.   55 CRACKED FLOOR TILES NEAR REAR BASEMENT STAIRS. INSTD TO REPAIR TILES SO AS SURFACE TO BE SMOOTH EVEN AND EASILY CLEANABLE SURFACE.   55 REAR STAIRWELL LEADING TO BASEMENT NOT CLEAN, EXCESSIVE DEBRIS BUILD UP (STAIRS, RAILS, WALLS). INSTD TO CLEAN ALL AND MAINTAIN. -   CITATION ISSUED 7-42-090 PRIORITY ",41.80057495028339,-87.73317634782649,"{'type': 'Point', 'coordinates': [41.80057495028339, -87.73317634782649]}"
2453798,WESTSIDE GRILL,WESTSIDE GRILL,2753836.0,Restaurant,Risk 1 (High),2804 W ROOSEVELT RD ,CHICAGO,IL,60612.0,2020-10-26T00:00:00.000,License,Pass,57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOOD HANDLERS CERTIFICATES FOR FOOD HANDLERS. INSTRUCTED TO PROVIDE AND MAINTAIN | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO ALLERGEN TRAINING FOR CITY OF CHICAGO FOOD SERVICE MANAGER. INSTRUCTED TO PROVIDE FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS AND MAINTAIN,41.86661768213301,-87.6961280297636,"{'type': 'Point', 'coordinates': [41.86661768213301, -87.6961280297636]}"
2453807,FAT POUR,FAT POUR,2487647.0,Restaurant,Risk 1 (High),2005-2007 W DIVISION ST ,CHICAGO,IL,60622.0,2020-10-26T00:00:00.000,Canvass,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDS WASHING SIGNS IN EMPLOYEES TOILET ROOM. INSTRUCTED TO PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: WEAK HOT WATER PRESSURE AT THE WEST TOILET ROOM, INSTRUCTED TO PROVIDE ADEQUATE HOT WATER PRESSURE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MEAT SLICER NOT CLEAN BEHIND LADE, FOOD DEBRIS NOTED, INSTRUCTED TO CLEAN AND MAINTAIN.",41.903076748534474,-87.67752782419221,"{'type': 'Point', 'coordinates': [41.903076748534474, -87.67752782419221]}"
2453791,ROTI MODERN MEDITERRANEAN,ROTI MODERN MEDITERRANEAN,2492647.0,Restaurant,Risk 1 (High),1526 E 53RD ST ,CHICAGO,IL,60615.0,2020-10-26T00:00:00.000,Complaint,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH VALID CHICAGO FOOD SANITATION MANAGER CERTIFICATE. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CHICAGO FOOD SANITATION MANAGER ON SITE OR VALID CERTIFICATE POSTED WHEN TCS FOOD (CHICKEN 148.3F) PREPARED AND SERVED. A CHICAGO FOOD SANITATIO MANAGER MUST BE ON SITE AT ALL TIMES TCS FOOD PREPARED AND SERVED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED COLD TCS FOOD HUMMUS 46-54.9F, FETA CHEESE 52.3F, COOKED VEGETABLES 54.7F STORED AT IMPROPER TEMPERATURE ON DISPLAY COOLER. INSTRUCTED MANAGER TO DISCARD APPROXIMATELY 35LBS AND $53.72 OF PRODUCT. ALL TCS FOOD MUST MAINTAIN 41F OR BELOW DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. PRIORITY 7-38-005 CITATION ISSUED | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED DISPLAY COOLER NOT TURNED ON AND NOT MAINTAINING PROPER TEMPERATURE 52.4F. INSTRUCTED MANAGER TO MAINTAIN 41F OR BELOW. PRIORITY CITATION ISSUED 7-38-005 | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED HANDLES OF DISPENSING UTENSILS LAYING ON TOP OF FOOD ITEMS IN DISPLAY COOLER. INSTRUCTED MANAGER TO PROPERLY STORE DISPENSING UTENSIL HANDLES ABOVE FOOD TO PREVENT CONTAMINATION. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED NO WASTE RECEPTACLES AT HAND WASHING SINKS. INSTRUCTED MANAGER TO PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR ALONG WALLS AND CORNERS IN PREP, STORAGE AND LOCKER ROOM AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. ",41.79966200376594,-87.58800339873723,"{'type': 'Point', 'coordinates': [41.79966200376594, -87.58800339873723]}"
2453767,UNION SUB 1 INC.,UNION SUB,2158449.0,Restaurant,Risk 2 (Medium),110 E 51ST ST ,CHICAGO,IL,60615.0,2020-10-26T00:00:00.000,Short Form Complaint,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments:  OBSERVED DUST BUILDUP ON BOTTOM SURFACES OF REACH-IN COOLER, FOOD SPILLS AND DEBRIS INSIDE REACH-IN COOLERS, GREASE BUILDUP INSIDE FRYER CABINETS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN ALL FOOD AND NON-FOOD CONTACT SURFACES AND EQUIPMENT.",41.80211854301136,-87.62211491496085,"{'type': 'Point', 'coordinates': [41.80211854301136, -87.62211491496085]}"
2453825,KENTUCKY FRIED CHICKEN/TACO BELL,KFC/TACO BELL,2565163.0,Restaurant,Risk 1 (High),2807 W IRVING PARK RD ,CHICAGO,IL,60618.0,2020-10-26T00:00:00.000,Short Form Complaint,Pass w/ Conditions,"61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: SUMMARY REPORT GIVEN ON 6-8-20 REPORT #2373354 NOT POSTED ON THE PREMISES IN VIEW OF THE CUSTOMERS. MANAGER RETRIEVED FROM THE REAR OFFICE. INSTRUCTED THE SUMMARY REPORT MUST BE POSTED IN PLAIN VIEW OF THE ESTABLISHMENTS CUSTOMERS. PRIORITY FOUNDATION VIOLATION 7-42-010(B) CITATION ISSUED. | 64. PUBLIC HEALTH NUISANCE - Comments: OBSERVE UPON ENTERING THE BUSINESS AN EMPLOYEE ON THE COOKS LINE NOT PROPERLY WEARING THEIR MASK. MASK WAS NOTED ON THE CHIN NOT COVERING THEIR MOUTH OR NOSE. IN ADDITION, AN EMPLOYEE ENTERED THE ESTABLISHMENT TO BEGIN THEIR WORK SHIFT NOT WEARING A MASK UNTIL TOLD BY THE MANAGER TO PUT ONE ON. ALSO NOTED, A PERSON ENTERED THE ESTABLISHMENT WITHOUT A MASK AND AN EMPLOYEE OBTAINED A MASK FROM THE REAR AND PROVIDED FOR THE PERSON. CITATION ISSUED 7-28-060.",41.953862400292394,-87.69855459328778,"{'type': 'Point', 'coordinates': [41.953862400292394, -87.69855459328778]}"
2453795,WHIMSICAL CANDY,WHIMSICAL CANDY,2152989.0,Grocery Store,Risk 2 (Medium),175 N FRANKLIN ST ,CHICAGO,IL,60606.0,2020-10-26T00:00:00.000,Canvass,Pass,,41.88521072667552,-87.63525120951385,"{'type': 'Point', 'coordinates': [41.88521072667552, -87.63525120951385]}"
2453761,WILSON GROCERY,WILSON GROCERY,2542856.0,Grocery Store,Risk 2 (Medium),928 W WILSON AVE ,CHICAGO,IL,60640.0,2020-10-26T00:00:00.000,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED HEAVY ICE BUILD UP INSIDE CHEST FREEZERS AT REAR AND DISPLAY AREAS. INSTRUCTED TO CLEAN, DEFROST AND MAINTAIN THE UNITS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: NOTED A STANDING WATER WITH PARTICLES OF CHICKEN AND STRONG OFFENSIVE ODOR INSIDE UNUSED CHEST FREEZER AT THE REAR. INSTRUCTED TO DETAIL CLEAN, SANITIZE AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NOTED WASH ROOM ON PREMISE WITH GARBAGE RECEPTACLE AND NO LID. INSTRUCTED TO PROVIDE TRASH CAN WITH LID AT ALL WOMEN WASH ROOM AND UNISEX WASH ROOM.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED MULTIPLE CRACKS AND MISSING TILES ON FLOOR AT THE DISPLAY AREA, BY THE SLOT MACHINES AND AT THE REAR.INSTRUCTED TO REPLACE MISSING TILE WHERE EVER NECESSARY AND REPAIR ALL CRACKS. MUST ALSO CLEAN AND MAINTAIN FLOORS ALONG WALL BASE AND UNDERNEATH EQUIPMENT ESPECIALLY AT THE REAR DRY STORAGE.",41.965557700702384,-87.65355927902117,"{'type': 'Point', 'coordinates': [41.965557700702384, -87.65355927902117]}"
2453759,TUTTO FRESCO,TUTTO FRESCO,2569638.0,Restaurant,Risk 1 (High),2901 N ASHLAND AVE ,CHICAGO,IL,60657.0,2020-10-26T00:00:00.000,Complaint,Pass,"16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED SLIGHT PINK BUILD UP INSIDE ICE MACHINE. INSTRUCTED MANAGER MUST CLEAN INTERIOR OF ICE MACHINE AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED SOME PREP AREA REACH IN COOLERS DOOR RUBBER GASKETS RIPPED. INSTRUCTED MANAGER MUST REPLACE/REPAIR SAID DAMAGED DOOR RUBBER GASKETS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STANDING WATER ON BASEMENT FLOOR AROUND SODA SYRUP. INSTRUCTED MANAGER MUST KEEP BASEMENT FLOOR DRY.",41.934275774014125,-87.66831645215952,"{'type': 'Point', 'coordinates': [41.934275774014125, -87.66831645215952]}"
2453801,NORTH PARK CHURCH PRESCHOOL,NORTH PARK CHURCH PRESCHOOL,2215787.0,Children's Services Facility,Risk 1 (High),5250 N CHRISTIANA AVE ,CHICAGO,IL,60625.0,2020-10-26T00:00:00.000,License,Pass,,41.977218504984606,-87.7125103842127,"{'type': 'Point', 'coordinates': [41.977218504984606, -87.7125103842127]}"
2453788,NUVEEN MARKET PLACE,NUVEEN MARKET PLACE,2616975.0,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606.0,2020-10-26T00:00:00.000,Canvass Re-Inspection,Pass,,41.886025412541144,-87.63629770323044,"{'type': 'Point', 'coordinates': [41.886025412541144, -87.63629770323044]}"
2453760,MERCHANT MARKET,HOLIDAY INN MART PLAZA,32388.0,Restaurant,Risk 1 (High),350 N ORLEANS ST ,CHICAGO,IL,60654.0,2020-10-26T00:00:00.000,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LOW WATER PRESSURE AT WASHBOWL SINK LOCATED IN EMPLOYEE MEN'S TOILET ROOM IN REAR PREP AREA. INSTRUCTED TO REPAIR AND MAINTAIN. ,41.888741038131876,-87.63708054058772,"{'type': 'Point', 'coordinates': [41.888741038131876, -87.63708054058772]}"
2453789,ADAM'S FOOD & LIQUOR,ADAM'S FOOD & LIQUOR,2079326.0,Grocery Store,Risk 3 (Low),215-219 S WESTERN AVE ,CHICAGO,IL,60612.0,2020-10-26T00:00:00.000,Canvass Re-Inspection,Pass,,41.878102805968325,-87.686205767174,"{'type': 'Point', 'coordinates': [41.878102805968325, -87.686205767174]}"
2453776,JUST SALAD,JUST SALAD,2683321.0,Restaurant,Risk 1 (High),222 W MERCHANDISE MART PLZ ,CHICAGO,IL,60654.0,2020-10-26T00:00:00.000,Canvass,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LOW WATER PRESSURE AT EXPOSED HAND SINK LOCATED ON MAIN LINE AT FRONT OF STORE. INSTRUCTED TO REPAIR AND MAINTAIN. ,41.8880742810662,-87.63495520292739,"{'type': 'Point', 'coordinates': [41.8880742810662, -87.63495520292739]}"
2453810,HAPPYFISH & CHICKEN,HAPPY FISH & CHICKEN,2529804.0,Restaurant,Risk 1 (High),1951 W GARFIELD BLVD ,CHICAGO,IL,60636.0,2020-10-26T00:00:00.000,Complaint,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: INSTRUCTED MANAGER TO MAINTAIN WORKING THERMOMETERS INSIDE ALL COOLERS. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE INTERIOR OF ALL COOLERS AND FREEZER TO REMOVE SPILLS AND DEBRIS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED A LEAKY PIPE UNDERNEATH THE HAND SINK IN THE WASH ROOM, ALSO NOTED LEAKS AT THE FAUCET FIXTURES AT THE 3 COMP SINK. MUST REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED THE WASHROOM DOOR NOT SELF CLOSING. MUST PROVIDE AND MAINTAIN A SELF CLOSING DEVICE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A WOODEN FLOOR INSIDE THE WALK IN COOLER. MUST SEAL, MUST BE SMOOTH AND EASILY CLEANABLE. ",41.79344424639706,-87.67388412644283,"{'type': 'Point', 'coordinates': [41.79344424639706, -87.67388412644283]}"
